name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Karnan Radio's,DJ Service,,917538889774.0,0.0,0.0,,https://www.instagram.com/karnan_radios_kkpatti?igsh=OW8zNTRraHlia3Jq,,social_only,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Grace Caterers And Experiences Alappuzha,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Foodie-fi Cloud Kitchen,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Jins Catering Service | Othera Thiruvalla,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Zeenai Events And Orchestra,Event Planner,Kundara,,0.0,0.0,,,,none,,,43,650000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Velen Music,,Malappuram,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Johns Caterer,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Level Two Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
KRISHNA KRIPA CATERING SERVICE,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Matha Catering Service,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Seniors Catering,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
OK Events,Event Management Company,Kulathoor,919747168506.0,3.0,0.0,,,http://www.facebook.com/okeventsuan,social_only,,,43,520000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Eden Caters,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ALLEPPEY MORNING FRESH,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Joys Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
NANDANAM CATERING,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Amma Catering Services And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Eden Caters,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Jins Catering Service | Othera Thiruvalla,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saleena Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Alex Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BNY NATION - World PR & Hospitality,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Thiruvathira Catering Service & Event Management,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"AROMA CATERING & EVENT'S ,THODUPUZHA",,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Classic Events And Caters,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Agora Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ALLEPPEY MORNING FRESH,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Afsal Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Erica Events & Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Aniyan's Catering,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hariprasadam Regency,,,,3.2,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saga Catering & Event Makers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Stories WEDDING COMPANY,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Matha Catering Service,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Seniors Catering,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lekshmi Caterring Das Muthira Tharayil,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Olive CATERERS,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Natural Foods Catering,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ashoka Catering Services,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
VK Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Varmas Catering,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
RASEENA CATERING SERVICE,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bheemans Catering And Events Management,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rainbow Caterers & Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Zain Catering & Event Services (kannur),,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Taste Of Malabar Caterers & Event Management Group,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saga Catering & Event Makers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Stories WEDDING COMPANY,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
OCEANIC EVENTS & DECOR,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kairali Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Royal Events Haripad,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Calanthe Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
My Bakeworld Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Open House Caterers & Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Babu Catering Service,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Take Wings Event Management,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hilltop Events & Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Grace Caterers And Experiences Alappuzha,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ALOOKARAN JEWELLERY.,Jewelry Store,Guruvayur,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
My Bakeworld Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Open House Caterers & Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Thiruvathira Catering Service & Event Management,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Upasana Caterings,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
RJ Wedding Planners,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Maya's Ruchi,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Tasty Heaven Caterers And Event Management,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Brothers Catering Service,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Joys Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
NANDANAM CATERING,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Amma Catering Services And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ELEGANT CATERING MANAGEMENT✨,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
PSG CATERING MALAPPURAM,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Nakshathra Catering,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Jayadarsana Caterings Omalloor,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
MANNA BIJU CATERING SERVICE,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ruchi Catering,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Anil Brothers Omalloor,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lekshmi Caterring Das Muthira Tharayil,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Leons Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Shinu Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sunnys Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
AL- Rahath Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DC Wedding Planners - Photography And Videography,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Thumpayilchira Caterers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Weddit Makers,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
KRISHNA CATERERS,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Royal Events Haripad,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Calanthe Caterers And Events,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Matha Caters & Event Director,,,,0.0,0.0,,,,none,,,43,65000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
